Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2000-04-06,2.925,2.925,2.925,2.925
2000-04-07,2.975,2.975,2.975,2.975
2000-04-10,2.99,2.99,2.99,2.99
2000-04-11,2.98,2.98,2.98,2.98
2000-04-12,2.97,2.97,2.97,2.97
2000-04-13,3.05,3.05,3.05,3.05
2000-04-14,3.055,3.055,3.055,3.055
2000-04-17,3.125,3.125,3.125,3.125
2000-04-18,3.145,3.145,3.145,3.145
2000-04-19,3.135,3.135,3.135,3.135
2000-04-20,3.07,3.07,3.07,3.07
2000-04-24,3.125,3.125,3.125,3.125
2000-04-25,3.15,3.15,3.15,3.15
2000-04-26,3.115,3.115,3.115,3.115
2000-04-27,3.055,3.055,3.055,3.055
2000-04-28,3.1,3.1,3.1,3.1
2000-05-01,3.16,3.16,3.16,3.16
2000-05-02,3.195,3.195,3.195,3.195
2000-05-03,3.17,3.17,3.17,3.17
2000-05-04,3.09,3.09,3.09,3.09
2000-05-05,3.105,3.105,3.105,3.105
2000-05-08,3.125,3.125,3.125,3.125
2000-05-09,3.24,3.24,3.24,3.24
2000-05-10,3.2,3.2,3.2,3.2
2000-05-11,3.365,3.365,3.365,3.365
2000-05-12,3.335,3.335,3.335,3.335
2000-05-15,3.37,3.37,3.37,3.37
2000-05-16,3.46,3.46,3.46,3.46
2000-05-17,3.49,3.49,3.49,3.49
2000-05-18,3.72,3.72,3.72,3.72
2000-05-19,3.76,3.76,3.76,3.76
2000-05-22,3.99,3.99,3.99,3.99
2000-05-23,3.84,3.84,3.84,3.84
2000-05-24,3.935,3.935,3.935,3.935
2000-05-25,4.15,4.15,4.15,4.15
2000-05-26,4.15,4.15,4.15,4.15
2000-05-30,4.31,4.31,4.31,4.31
2000-05-31,4.5,4.5,4.5,4.5
2000-06-01,4.39,4.39,4.39,4.39
2000-06-02,4.185,4.185,4.185,4.185
2000-06-05,4.165,4.165,4.165,4.165
2000-06-06,4.4,4.4,4.4,4.4
2000-06-07,4.21,4.21,4.21,4.21
2000-06-08,3.92,3.92,3.92,3.92
2000-06-09,4.165,4.165,4.165,4.165
2000-06-12,4.185,4.185,4.185,4.185
2000-06-13,4.265,4.265,4.265,4.265
2000-06-14,4.16,4.16,4.16,4.16
2000-06-15,4.36,4.36,4.36,4.36
2000-06-16,4.45,4.45,4.45,4.45
2000-06-19,4.38,4.38,4.38,4.38
2000-06-20,4.05,4.05,4.05,4.05
2000-06-21,4.125,4.125,4.125,4.125
2000-06-22,4.41,4.41,4.41,4.41
2000-06-23,4.41,4.41,4.41,4.41
2000-06-26,4.365,4.365,4.365,4.365
2000-06-27,4.585,4.585,4.585,4.585
2000-06-28,4.435,4.435,4.435,4.435
2000-06-29,4.29,4.29,4.29,4.29
2000-06-30,4.33,4.33,4.33,4.33
2000-07-05,4.22,4.22,4.22,4.22
2000-07-06,4.02,4.02,4.02,4.02
2000-07-07,4,4,4,4
2000-07-10,4.18,4.18,4.18,4.18
2000-07-11,4.165,4.165,4.165,4.165
2000-07-12,4.285,4.285,4.285,4.285
2000-07-13,4.07,4.07,4.07,4.07
2000-07-14,4.185,4.185,4.185,4.185
2000-07-17,4.12,4.12,4.12,4.12
2000-07-18,4.015,4.015,4.015,4.015
2000-07-19,4.055,4.055,4.055,4.055
2000-07-20,3.86,3.86,3.86,3.86
2000-07-21,3.885,3.885,3.885,3.885
2000-07-24,3.745,3.745,3.745,3.745
2000-07-25,3.625,3.625,3.625,3.625
2000-07-26,3.585,3.585,3.585,3.585
2000-07-27,3.75,3.75,3.75,3.75
2000-07-28,3.755,3.755,3.755,3.755
2000-07-31,3.74,3.74,3.74,3.74
2000-08-01,3.785,3.785,3.785,3.785
2000-08-02,4.03,4.03,4.03,4.03
2000-08-03,4.21,4.21,4.21,4.21
2000-08-04,4.24,4.24,4.24,4.24
2000-08-07,4.38,4.38,4.38,4.38
2000-08-08,4.46,4.46,4.46,4.46
2000-08-09,4.47,4.47,4.47,4.47
2000-08-10,4.425,4.425,4.425,4.425
2000-08-11,4.445,4.445,4.445,4.445
2000-08-14,4.4,4.4,4.4,4.4
2000-08-15,4.235,4.235,4.235,4.235
2000-08-16,4.22,4.22,4.22,4.22
2000-08-17,4.355,4.355,4.355,4.355
2000-08-18,4.37,4.37,4.37,4.37
2000-08-21,4.665,4.665,4.665,4.665
2000-08-22,4.79,4.79,4.79,4.79
2000-08-23,4.645,4.645,4.645,4.645
2000-08-24,4.425,4.425,4.425,4.425
2000-08-25,4.52,4.52,4.52,4.52
2000-08-28,4.52,4.52,4.52,4.52
2000-08-29,4.6,4.6,4.6,4.6
2000-08-30,4.6,4.6,4.6,4.6
2000-08-31,4.74,4.74,4.74,4.74
2000-09-01,4.675,4.675,4.675,4.675
2000-09-05,4.79,4.79,4.79,4.79
2000-09-06,4.875,4.875,4.875,4.875
2000-09-07,4.86,4.86,4.86,4.86
2000-09-08,4.74,4.74,4.74,4.74
2000-09-11,4.895,4.895,4.895,4.895
2000-09-12,4.98,4.98,4.98,4.98
2000-09-13,5.055,5.055,5.055,5.055
2000-09-14,5.1,5.1,5.1,5.1
2000-09-15,5.29,5.29,5.29,5.29
2000-09-18,5.055,5.055,5.055,5.055
2000-09-19,5.24,5.24,5.24,5.24
2000-09-20,5.235,5.235,5.235,5.235
2000-09-21,5.175,5.175,5.175,5.175
2000-09-22,5.16,5.16,5.16,5.16
2000-09-25,5.1,5.1,5.1,5.1
2000-09-26,5.275,5.275,5.275,5.275
2000-09-27,6.325,6.325,6.325,6.325
2000-09-28,5.21,5.21,5.21,5.21
2000-09-29,5.13,5.13,5.13,5.13
2000-10-02,5.215,5.215,5.215,5.215
2000-10-03,5.285,5.285,5.285,5.285
2000-10-04,5.235,5.235,5.235,5.235
2000-10-05,5.225,5.225,5.225,5.225
2000-10-06,5.035,5.035,5.035,5.035
2000-10-09,5.07,5.07,5.07,5.07
2000-10-10,5.105,5.105,5.105,5.105
2000-10-11,5.18,5.18,5.18,5.18
2000-10-12,5.52,5.52,5.52,5.52
2000-10-13,5.44,5.44,5.44,5.44
2000-10-16,5.32,5.32,5.32,5.32
2000-10-17,5.275,5.275,5.275,5.275
2000-10-18,5.38,5.38,5.38,5.38
2000-10-19,5.015,5.015,5.015,5.015
2000-10-20,4.85,4.85,4.85,4.85
2000-10-23,4.83,4.83,4.83,4.83
2000-10-24,4.84,4.84,4.84,4.84
2000-10-25,4.655,4.655,4.655,4.655
2000-10-26,4.605,4.605,4.605,4.605
2000-10-27,4.47,4.47,4.47,4.47
2000-10-30,4.58,4.58,4.58,4.58
2000-10-31,4.34,4.34,4.34,4.34
2000-11-01,4.4,4.4,4.4,4.4
2000-11-02,4.485,4.485,4.485,4.485
2000-11-03,4.605,4.605,4.605,4.605
2000-11-06,4.685,4.685,4.685,4.685
2000-11-07,4.68,4.68,4.68,4.68
2000-11-08,4.935,4.935,4.935,4.935
2000-11-09,5.35,5.35,5.35,5.35
2000-11-10,5.26,5.26,5.26,5.26
2000-11-13,5.585,5.585,5.585,5.585
2000-11-14,5.765,5.765,5.765,5.765
2000-11-15,5.94,5.94,5.94,5.94
2000-11-16,5.93,5.93,5.93,5.93
2000-11-17,5.64,5.64,5.64,5.64
2000-11-20,6.22,6.22,6.22,6.22
2000-11-21,6.35,6.35,6.35,6.35
2000-11-22,6.35,6.35,6.35,6.35
2000-11-27,6.25,6.25,6.25,6.25
2000-11-28,5.965,5.965,5.965,5.965
2000-11-29,6.015,6.015,6.015,6.015
2000-11-30,6.35,6.35,6.35,6.35
2000-12-01,6.55,6.55,6.55,6.55
2000-12-04,7.365,7.365,7.365,7.365
2000-12-05,8.065001,8.065001,8.065001,8.065001
2000-12-06,8.915,8.915,8.915,8.915
2000-12-07,8.86,8.86,8.86,8.86
2000-12-08,8.3,8.3,8.3,8.3
2000-12-11,10.005,10.005,10.005,10.005
2000-12-12,8.55,8.55,8.55,8.55
2000-12-13,7.665,7.665,7.665,7.665
2000-12-14,7.44,7.44,7.44,7.44
2000-12-15,8.015,8.015,8.015,8.015
2000-12-18,9.22,9.22,9.22,9.22
2000-12-19,9.245,9.245,9.245,9.245
2000-12-20,9.88,9.88,9.88,9.88
2000-12-21,10.5,10.5,10.5,10.5
2000-12-22,10.5,10.5,10.5,10.5
2000-12-26,10.15,10.15,10.15,10.15
2000-12-27,10.15,10.15,10.15,10.15
2000-12-28,9.2,9.2,9.2,9.2
2000-12-29,10.415,10.415,10.415,10.415
2001-01-02,9.625,9.625,9.625,9.625
2001-01-03,9.62,9.62,9.62,9.62
2001-01-04,9.425,9.425,9.425,9.425
2001-01-05,9.875,9.875,9.875,9.875
2001-01-08,10.295,10.295,10.295,10.295
2001-01-09,9.900001,9.900001,9.900001,9.900001
2001-01-10,9.900001,9.900001,9.900001,9.900001
2001-01-11,8.900001,8.900001,8.900001,8.900001
2001-01-12,8.925,8.925,8.925,8.925
2001-01-16,8.1,8.1,8.1,8.1
2001-01-17,7.825,7.825,7.825,7.825
2001-01-18,7.085,7.085,7.085,7.085
2001-01-19,7.6,7.6,7.6,7.6
2001-01-22,7.695,7.695,7.695,7.695
2001-01-23,7.08,7.08,7.08,7.08
2001-01-24,6.865,6.865,6.865,6.865
2001-01-25,7.29,7.29,7.29,7.29
2001-01-26,7.29,7.29,7.29,7.29
2001-01-29,6.595,6.595,6.595,6.595
2001-01-30,5.95,5.95,5.95,5.95
2001-01-31,5.83,5.83,5.83,5.83
2001-02-01,5.885,5.885,5.885,5.885
2001-02-02,6.725,6.725,6.725,6.725
2001-02-05,5.9,5.9,5.9,5.9
2001-02-06,5.55,5.55,5.55,5.55
2001-02-07,5.69,5.69,5.69,5.69
2001-02-08,6.24,6.24,6.24,6.24
2001-02-09,6.04,6.04,6.04,6.04
2001-02-12,5.625,5.625,5.625,5.625
2001-02-13,5.65,5.65,5.65,5.65
2001-02-14,5.855,5.855,5.855,5.855
2001-02-15,5.855,5.855,5.855,5.855
2001-02-16,5.405,5.405,5.405,5.405
2001-02-20,5.51,5.51,5.51,5.51
2001-02-21,5.19,5.19,5.19,5.19
2001-02-22,5.19,5.19,5.19,5.19
2001-02-23,5.035,5.035,5.035,5.035
2001-02-26,5.085,5.085,5.085,5.085
2001-02-27,5.11,5.11,5.11,5.11
2001-02-28,5.17,5.17,5.17,5.17
2001-03-01,5.115,5.115,5.115,5.115
2001-03-02,5.105,5.105,5.105,5.105
2001-03-05,5.315,5.315,5.315,5.315
2001-03-06,5.27,5.27,5.27,5.27
2001-03-07,5.21,5.21,5.21,5.21
2001-03-08,5.24,5.24,5.24,5.24
2001-03-09,5.13,5.13,5.13,5.13
2001-03-12,4.67,4.67,4.67,4.67
2001-03-13,5.035,5.035,5.035,5.035
2001-03-14,5,5,5,5
2001-03-15,4.915,4.915,4.915,4.915
2001-03-16,5.015,5.015,5.015,5.015
2001-03-19,5.055,5.055,5.055,5.055
2001-03-20,5.08,5.08,5.08,5.08
2001-03-21,5.24,5.24,5.24,5.24
2001-03-22,5.05,5.05,5.05,5.05
2001-03-23,5.215,5.215,5.215,5.215
2001-03-26,5.2,5.2,5.2,5.2
2001-03-27,5.42,5.42,5.42,5.42
2001-03-28,5.615,5.615,5.615,5.615
2001-03-29,5.31,5.31,5.31,5.31
2001-03-30,5.355,5.355,5.355,5.355
2001-04-02,5.035,5.035,5.035,5.035
2001-04-03,5.035,5.035,5.035,5.035
2001-04-04,5.225,5.225,5.225,5.225
2001-04-05,5.26,5.26,5.26,5.26
2001-04-06,5.33,5.33,5.33,5.33
2001-04-09,5.45,5.45,5.45,5.45
2001-04-10,5.545,5.545,5.545,5.545
2001-04-11,5.45,5.45,5.45,5.45
2001-04-12,5.335,5.335,5.335,5.335
2001-04-16,5.465,5.465,5.465,5.465
2001-04-17,5.34,5.34,5.34,5.34
2001-04-18,5.155,5.155,5.155,5.155
2001-04-19,5.065,5.065,5.065,5.065
2001-04-20,5,5,5,5
2001-04-23,5.075,5.075,5.075,5.075
2001-04-24,5.105,5.105,5.105,5.105
2001-04-25,4.985,4.985,4.985,4.985
2001-04-26,4.895,4.895,4.895,4.895
2001-04-27,4.795,4.795,4.795,4.795
2001-04-30,4.715,4.715,4.715,4.715
2001-05-01,4.555,4.555,4.555,4.555
2001-05-02,4.55,4.55,4.55,4.55
2001-05-03,4.46,4.46,4.46,4.46
2001-05-04,4.495,4.495,4.495,4.495
2001-05-07,4.31,4.31,4.31,4.31
2001-05-08,4.23,4.23,4.23,4.23
2001-05-09,4.145,4.145,4.145,4.145
2001-05-10,4.195,4.195,4.195,4.195
2001-05-11,4.25,4.25,4.25,4.25
2001-05-14,4.28,4.28,4.28,4.28
2001-05-15,4.445,4.445,4.445,4.445
2001-05-16,4.475,4.475,4.475,4.475
2001-05-17,4.21,4.21,4.21,4.21
2001-05-18,4.17,4.17,4.17,4.17
2001-05-21,4.15,4.15,4.15,4.15
2001-05-22,4.035,4.035,4.035,4.035
2001-05-23,4.105,4.105,4.105,4.105
2001-05-24,4.125,4.125,4.125,4.125
2001-05-25,4.13,4.13,4.13,4.13
2001-05-29,3.87,3.87,3.87,3.87
2001-05-30,3.66,3.66,3.66,3.66
2001-05-31,3.73,3.73,3.73,3.73
2001-06-01,3.685,3.685,3.685,3.685
2001-06-04,3.945,3.945,3.945,3.945
2001-06-05,3.945,3.945,3.945,3.945
2001-06-06,3.765,3.765,3.765,3.765
2001-06-07,3.68,3.68,3.68,3.68
2001-06-08,3.63,3.63,3.63,3.63
2001-06-11,3.88,3.88,3.88,3.88
2001-06-12,3.86,3.86,3.86,3.86
2001-06-13,4.11,4.11,4.11,4.11
2001-06-14,3.995,3.995,3.995,3.995
2001-06-15,3.825,3.825,3.825,3.825
2001-06-18,3.955,3.955,3.955,3.955
2001-06-19,3.905,3.905,3.905,3.905
2001-06-20,3.81,3.81,3.81,3.81
2001-06-21,3.695,3.695,3.695,3.695
2001-06-22,3.66,3.66,3.66,3.66
2001-06-25,3.54,3.54,3.54,3.54
2001-06-26,3.445,3.445,3.445,3.445
2001-06-27,3.385,3.385,3.385,3.385
2001-06-28,3.21,3.21,3.21,3.21
2001-06-29,2.955,2.955,2.955,2.955
2001-07-02,2.93,2.93,2.93,2.93
2001-07-03,2.995,2.995,2.995,2.995
2001-07-05,3.09,3.09,3.09,3.09
2001-07-06,2.98,2.98,2.98,2.98
2001-07-09,3.135,3.135,3.135,3.135
2001-07-10,3.17,3.17,3.17,3.17
2001-07-11,3.205,3.205,3.205,3.205
2001-07-12,3.295,3.295,3.295,3.295
2001-07-13,3.15,3.15,3.15,3.15
2001-07-16,3.045,3.045,3.045,3.045
2001-07-17,3.115,3.115,3.115,3.115
2001-07-18,3.15,3.15,3.15,3.15
2001-07-19,3.01,3.01,3.01,3.01
2001-07-20,2.96,2.96,2.96,2.96
2001-07-23,3,3,3,3
2001-07-24,2.995,2.995,2.995,2.995
2001-07-25,3.07,3.07,3.07,3.07
2001-07-26,3.26,3.26,3.26,3.26
2001-07-27,3.07,3.07,3.07,3.07
2001-07-30,3.265,3.265,3.265,3.265
2001-07-31,3.31,3.31,3.31,3.31
2001-08-01,3.245,3.245,3.245,3.245
2001-08-02,3.15,3.15,3.15,3.15
2001-08-03,3.075,3.075,3.075,3.075
2001-08-06,3.06,3.06,3.06,3.06
2001-08-07,3.12,3.12,3.12,3.12
2001-08-08,3.1,3.1,3.1,3.1
2001-08-09,3.095,3.095,3.095,3.095
2001-08-10,3.005,3.005,3.005,3.005
2001-08-13,2.98,2.98,2.98,2.98
2001-08-14,3.045,3.045,3.045,3.045
2001-08-15,3.145,3.145,3.145,3.145
2001-08-16,3.355,3.355,3.355,3.355
2001-08-17,3.095,3.095,3.095,3.095
2001-08-20,3.095,3.095,3.095,3.095
2001-08-21,3.155,3.155,3.155,3.155
2001-08-22,3.19,3.19,3.19,3.19
2001-08-23,2.855,2.855,2.855,2.855
2001-08-24,2.77,2.77,2.77,2.77
2001-08-27,2.68,2.68,2.68,2.68
2001-08-28,2.555,2.555,2.555,2.555
2001-08-29,2.455,2.455,2.455,2.455
2001-08-30,2.48,2.48,2.48,2.48
2001-08-31,2.18,2.18,2.18,2.18
2001-09-04,2.235,2.235,2.235,2.235
2001-09-05,2.34,2.34,2.34,2.34
2001-09-06,2.41,2.41,2.41,2.41
2001-09-07,2.34,2.34,2.34,2.34
2001-09-10,2.385,2.385,2.385,2.385
2001-09-14,2.415,2.415,2.415,2.415
2001-09-17,2.34,2.34,2.34,2.34
2001-09-18,2.19,2.19,2.19,2.19
2001-09-19,2.1,2.1,2.1,2.1
2001-09-20,2.055,2.055,2.055,2.055
2001-09-21,2.045,2.045,2.045,2.045
2001-09-24,1.975,1.975,1.975,1.975
2001-09-25,1.95,1.95,1.95,1.95
2001-09-26,1.885,1.885,1.885,1.885
2001-09-27,1.87,1.87,1.87,1.87
2001-09-28,1.82,1.82,1.82,1.82
2001-10-01,1.775,1.775,1.775,1.775
2001-10-02,1.82,1.82,1.82,1.82
2001-10-03,1.965,1.965,1.965,1.965
2001-10-04,2.105,2.105,2.105,2.105
2001-10-05,2.075,2.075,2.075,2.075
2001-10-08,2.02,2.02,2.02,2.02
2001-10-09,2.13,2.13,2.13,2.13
2001-10-10,2.225,2.225,2.225,2.225
2001-10-11,2.36,2.36,2.36,2.36
2001-10-12,2.295,2.295,2.295,2.295
2001-10-15,2.27,2.27,2.27,2.27
2001-10-16,2.51,2.51,2.51,2.51
2001-10-17,2.61,2.61,2.61,2.61
2001-10-18,2.38,2.38,2.38,2.38
2001-10-19,2.325,2.325,2.325,2.325
2001-10-22,2.67,2.67,2.67,2.67
2001-10-23,2.815,2.815,2.815,2.815
2001-10-24,2.685,2.685,2.685,2.685
2001-10-25,3.065,3.065,3.065,3.065
2001-10-26,3.05,3.05,3.05,3.05
2001-10-29,3.06,3.06,3.06,3.06
2001-10-30,3.085,3.085,3.085,3.085
2001-10-31,3.06,3.06,3.06,3.06
2001-11-01,3.02,3.02,3.02,3.02
2001-11-02,2.975,2.975,2.975,2.975
2001-11-05,2.895,2.895,2.895,2.895
2001-11-06,2.7,2.7,2.7,2.7
2001-11-07,2.73,2.73,2.73,2.73
2001-11-08,2.73,2.73,2.73,2.73
2001-11-09,2.625,2.625,2.625,2.625
2001-11-12,2.46,2.46,2.46,2.46
2001-11-13,2.415,2.415,2.415,2.415
2001-11-14,2.33,2.33,2.33,2.33
2001-11-15,2.05,2.05,2.05,2.05
2001-11-16,1.695,1.695,1.695,1.695
2001-11-19,2.179,2.179,2.179,2.179
2001-11-20,2.52,2.52,2.52,2.52
2001-11-21,1.955,1.955,1.955,1.955
2001-11-23,1.955,1.955,1.955,1.955
2001-11-26,1.81,1.81,1.81,1.81
2001-11-27,1.905,1.905,1.905,1.905
2001-11-28,2.29,2.29,2.29,2.29
2001-11-29,2.185,2.185,2.185,2.185
2001-11-30,1.85,1.85,1.85,1.85
2001-12-03,2.11,2.11,2.11,2.11
2001-12-04,2.11,2.11,2.11,2.11
2001-12-05,1.85,1.85,1.85,1.85
2001-12-06,1.825,1.825,1.825,1.825
2001-12-07,2.105,2.105,2.105,2.105
2001-12-10,2.31,2.31,2.31,2.31
2001-12-11,2.515,2.515,2.515,2.515
2001-12-12,2.455,2.455,2.455,2.455
2001-12-13,2.41,2.41,2.41,2.41
2001-12-14,2.385,2.385,2.385,2.385
2001-12-17,2.535,2.535,2.535,2.535
2001-12-18,2.525,2.525,2.525,2.525
2001-12-19,2.605,2.605,2.605,2.605
2001-12-20,2.575,2.575,2.575,2.575
2001-12-21,2.675,2.675,2.675,2.675
2001-12-24,2.675,2.675,2.675,2.675
2001-12-26,2.95,2.95,2.95,2.95
2001-12-27,2.62,2.62,2.62,2.62
2001-12-28,2.67,2.67,2.67,2.67
2001-12-31,2.72,2.72,2.72,2.72
2002-01-02,2.555,2.555,2.555,2.555
2002-01-03,2.485,2.485,2.485,2.485
2002-01-04,2.35,2.35,2.35,2.35
2002-01-07,2.285,2.285,2.285,2.285
2002-01-08,2.38,2.38,2.38,2.38
2002-01-09,2.31,2.31,2.31,2.31
2002-01-10,2.32,2.32,2.32,2.32
2002-01-11,2.295,2.295,2.295,2.295
2002-01-14,2.3,2.3,2.3,2.3
2002-01-15,2.35,2.35,2.35,2.35
2002-01-16,2.37,2.37,2.37,2.37
2002-01-17,2.385,2.385,2.385,2.385
2002-01-18,2.28,2.28,2.28,2.28
2002-01-22,2.2,2.2,2.2,2.2
2002-01-23,2.11,2.11,2.11,2.11
2002-01-24,2.115,2.115,2.115,2.115
2002-01-25,2.035,2.035,2.035,2.035
2002-01-28,2.01,2.01,2.01,2.01
2002-01-29,1.98,1.98,1.98,1.98
2002-01-30,2.065,2.065,2.065,2.065
2002-01-31,2.15,2.15,2.15,2.15
2002-02-01,2.18,2.18,2.18,2.18
2002-02-04,2.2,2.2,2.2,2.2
2002-02-05,2.185,2.185,2.185,2.185
2002-02-06,2.14,2.14,2.14,2.14
2002-02-07,2.14,2.14,2.14,2.14
2002-02-08,2.2,2.2,2.2,2.2
2002-02-11,2.215,2.215,2.215,2.215
2002-02-12,2.385,2.385,2.385,2.385
2002-02-13,2.365,2.365,2.365,2.365
2002-02-14,2.265,2.265,2.265,2.265
2002-02-15,2.205,2.205,2.205,2.205
2002-02-19,2.335,2.335,2.335,2.335
2002-02-20,2.395,2.395,2.395,2.395
2002-02-21,2.395,2.395,2.395,2.395
2002-02-22,2.4,2.4,2.4,2.4
2002-02-25,2.395,2.395,2.395,2.395
2002-02-26,2.456,2.456,2.456,2.456
2002-02-27,2.46,2.46,2.46,2.46
2002-02-28,2.49,2.49,2.49,2.49
2002-03-01,2.525,2.525,2.525,2.525
2002-03-04,2.65,2.65,2.65,2.65
2002-03-05,2.625,2.625,2.625,2.625
2002-03-06,2.56,2.56,2.56,2.56
2002-03-07,2.725,2.725,2.725,2.725
2002-03-08,2.79,2.79,2.79,2.79
2002-03-11,2.875,2.875,2.875,2.875
2002-03-12,2.945,2.945,2.945,2.945
2002-03-13,2.98,2.98,2.98,2.98
2002-03-14,2.785,2.785,2.785,2.785
2002-03-15,3.005,3.005,3.005,3.005
2002-03-18,3.185,3.185,3.185,3.185
2002-03-19,3.31,3.31,3.31,3.31
2002-03-20,3.29,3.29,3.29,3.29
2002-03-21,3.185,3.185,3.185,3.185
2002-03-22,3.525,3.525,3.525,3.525
2002-03-25,3.45,3.45,3.45,3.45
2002-03-26,3.585,3.585,3.585,3.585
2002-03-27,3.33,3.33,3.33,3.33
2002-03-28,3.205,3.205,3.205,3.205
2002-04-01,3.46,3.46,3.46,3.46
2002-04-02,3.7,3.7,3.7,3.7
2002-04-03,3.66,3.66,3.66,3.66
2002-04-04,3.505,3.505,3.505,3.505
2002-04-05,3.33,3.33,3.33,3.33
2002-04-08,3.37,3.37,3.37,3.37
2002-04-09,3.235,3.235,3.235,3.235
2002-04-10,3.255,3.255,3.255,3.255
2002-04-11,3.11,3.11,3.11,3.11
2002-04-12,3.135,3.135,3.135,3.135
2002-04-15,3.24,3.24,3.24,3.24
2002-04-16,3.455,3.455,3.455,3.455
2002-04-17,3.395,3.395,3.395,3.395
2002-04-18,3.485,3.485,3.485,3.485
2002-04-19,3.41,3.41,3.41,3.41
2002-04-22,3.57,3.57,3.57,3.57
2002-04-23,3.64,3.64,3.64,3.64
2002-04-24,3.53,3.53,3.53,3.53
2002-04-25,3.43,3.43,3.43,3.43
2002-04-26,3.3,3.3,3.3,3.3
2002-04-29,3.465,3.465,3.465,3.465
2002-04-30,3.635,3.635,3.635,3.635
2002-05-01,3.805,3.805,3.805,3.805
2002-05-02,3.61,3.61,3.61,3.61
2002-05-03,3.655,3.655,3.655,3.655
2002-05-06,3.62,3.62,3.62,3.62
2002-05-07,3.515,3.515,3.515,3.515
2002-05-08,3.78,3.78,3.78,3.78
2002-05-09,3.685,3.685,3.685,3.685
2002-05-10,3.68,3.68,3.68,3.68
2002-05-13,3.615,3.615,3.615,3.615
2002-05-14,3.705,3.705,3.705,3.705
2002-05-15,3.625,3.625,3.625,3.625
2002-05-16,3.47,3.47,3.47,3.47
2002-05-17,3.415,3.415,3.415,3.415
2002-05-20,3.42,3.42,3.42,3.42
2002-05-21,3.35,3.35,3.35,3.35
2002-05-22,3.41,3.41,3.41,3.41
2002-05-23,3.34,3.34,3.34,3.34
2002-05-24,3.205,3.205,3.205,3.205
2002-05-28,3.23,3.23,3.23,3.23
2002-05-29,3.285,3.285,3.285,3.285
2002-05-30,3.27,3.27,3.27,3.27
2002-05-31,3.155,3.155,3.155,3.155
2002-06-03,3.195,3.195,3.195,3.195
2002-06-04,3.29,3.29,3.29,3.29
2002-06-05,3.25,3.25,3.25,3.25
2002-06-06,3.175,3.175,3.175,3.175
2002-06-07,3.13,3.13,3.13,3.13
2002-06-10,3.135,3.135,3.135,3.135
2002-06-11,3.11,3.11,3.11,3.11
2002-06-12,3.115,3.115,3.115,3.115
2002-06-13,3.05,3.05,3.05,3.05
2002-06-14,3.135,3.135,3.135,3.135
2002-06-17,3.315,3.315,3.315,3.315
2002-06-18,3.225,3.225,3.225,3.225
2002-06-19,3.235,3.235,3.235,3.235
2002-06-20,3.255,3.255,3.255,3.255
2002-06-21,3.166,3.166,3.166,3.166
2002-06-24,3.34,3.34,3.34,3.34
2002-06-25,3.475,3.475,3.475,3.475
2002-06-26,3.41,3.41,3.41,3.41
2002-06-27,3.22,3.22,3.22,3.22
2002-06-28,3.215,3.215,3.215,3.215
2002-07-01,3.26,3.26,3.26,3.26
2002-07-02,3.16,3.16,3.16,3.16
2002-07-03,3.09,3.09,3.09,3.09
2002-07-08,3.04,3.04,3.04,3.04
2002-07-09,2.99,2.99,2.99,2.99
2002-07-10,3.045,3.045,3.045,3.045
2002-07-11,2.835,2.835,2.835,2.835
2002-07-12,2.815,2.815,2.815,2.815
2002-07-15,2.84,2.84,2.84,2.84
2002-07-16,2.905,2.905,2.905,2.905
2002-07-17,2.935,2.935,2.935,2.935
2002-07-18,2.905,2.905,2.905,2.905
2002-07-19,2.925,2.925,2.925,2.925
2002-07-22,2.995,2.995,2.995,2.995
2002-07-23,2.96,2.96,2.96,2.96
2002-07-24,2.905,2.905,2.905,2.905
2002-07-25,2.995,2.995,2.995,2.995
2002-07-26,2.945,2.945,2.945,2.945
2002-07-29,3.075,3.075,3.075,3.075
2002-07-30,2.955,2.955,2.955,2.955
2002-07-31,3.04,3.04,3.04,3.04
2002-08-01,3.05,3.05,3.05,3.05
2002-08-02,2.915,2.915,2.915,2.915
2002-08-05,2.81,2.81,2.81,2.81
2002-08-06,2.785,2.785,2.785,2.785
2002-08-07,2.73,2.73,2.73,2.73
2002-08-08,2.78,2.78,2.78,2.78
2002-08-09,2.835,2.835,2.835,2.835
2002-08-12,2.9,2.9,2.9,2.9
2002-08-13,2.995,2.995,2.995,2.995
2002-08-14,3.04,3.04,3.04,3.04
2002-08-15,2.935,2.935,2.935,2.935
2002-08-16,3.1,3.1,3.1,3.1
2002-08-19,3.11,3.11,3.11,3.11
2002-08-20,3.26,3.26,3.26,3.26
2002-08-21,3.22,3.22,3.22,3.22
2002-08-22,3.385,3.385,3.385,3.385
2002-08-23,3.485,3.485,3.485,3.485
2002-08-26,3.505,3.505,3.505,3.505
2002-08-27,3.505,3.505,3.505,3.505
2002-08-28,3.31,3.31,3.31,3.31
2002-08-29,3.24,3.24,3.24,3.24
2002-08-30,3.115,3.115,3.115,3.115
2002-09-03,3.105,3.105,3.105,3.105
2002-09-04,3.14,3.14,3.14,3.14
2002-09-05,3.205,3.205,3.205,3.205
2002-09-06,3.39,3.39,3.39,3.39
2002-09-09,3.245,3.245,3.245,3.245
2002-09-10,3.245,3.245,3.245,3.245
2002-09-11,3.325,3.325,3.325,3.325
