Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2003-01-07,331.614,331.993,323.166,327.374,73619408.906257
2003-01-08,323.905,323.905,320.076,321.146,73218975.195938
2003-01-09,319.676,322.966,315.447,319.147,50020305.923278
2003-01-10,322.766,328.144,319.896,325.845,70635519.642284
2003-01-13,324.695,329.104,317.747,321.096,64348985.762277
2003-01-14,320.486,324.915,308.549,315.117,151582019.52618
2003-01-15,315.847,316.797,311.629,311.809,107900862.24127
2003-01-16,311.429,316.417,311.229,314.478,79149446.968456
2003-01-17,313.928,314.298,309.889,313.448,89856176.695503
2003-01-20,310.079,311.229,303.551,309.889,82881240.803692
2003-01-21,305.49,306.23,297.413,299.331,67057743.081374
2003-01-22,298.961,301.631,286.655,291.833,116633171.67267
2003-01-23,294.723,296.633,284.525,289.814,101211010.89686
2003-01-24,288.755,290.474,280.137,283.566,123046949.82607
2003-01-27,283.376,283.376,268.02,273.988,166195928.95051
2003-01-28,277.078,280.907,271.289,276.918,145873739.85519
2003-01-29,280.137,294.723,276.858,286.245,217195337.90166
2003-01-30,296.833,298.551,288.945,293.953,137652704.1179
2003-01-31,287.395,293.953,286.825,291.643,103957476.07627
2003-02-03,298.961,302.401,297.993,300.031,106893741.88707
2003-02-04,299.721,303.941,297.043,297.043,107114532.62215
2003-02-05,299.501,305.49,295.113,299.721,89968482.062488
2003-02-06,303.171,306.23,290.094,293.953,135928945.36831
2003-02-07,292.983,297.993,289.515,291.254,61843966.719164
2003-02-10,291.254,296.443,288.155,294.343,75556888.542202
2003-02-11,298.172,304.121,295.113,301.041,134002180.53421
2003-02-12,301.631,301.631,293.773,296.583,117872666.79106
2003-02-13,295.113,297.043,289.145,293.703,128965353.44286
2003-02-14,297.413,305.49,296.633,302.391,84465807.155543
2003-02-17,304.911,305.88,298.172,301.351,60207615.826057
2003-02-18,304.121,312.199,301.631,310.469,86819286.572215
2003-02-19,310.469,313.538,302.041,302.561,103408820.60711
2003-02-20,302.591,312.588,301.631,307.809,95729960.644593
2003-02-21,306.05,318.547,306.05,317.747,81090745.603041
2003-02-24,319.307,321.406,313.928,320.076,79298144.851803
2003-02-25,318.547,321.406,313.538,319.037,116193394.67438
2003-02-26,315.847,317.387,304.911,308.159,119730642.63738
2003-02-27,309.509,313.718,305.081,308.849,174090956.43917
2003-02-28,306.639,308.159,299.131,303.151,143036413.91639
2003-03-03,308.919,314.488,307.599,311.969,92179884.327083
2003-03-04,313.538,316.217,312.199,313.788,123895694.76631
2003-03-05,312.199,314.867,310.079,312.199,107947323.3905
2003-03-06,312.009,313.928,309.109,310.849,80253267.60902
2003-03-07,309.699,309.699,301.051,303.761,72939496.114318
2003-03-10,305.67,307.379,300.881,301.261,76765510.587523
2003-03-11,299.721,304.911,299.331,303.761,121495289.07878
2003-03-12,303.761,306.23,284.325,285.095,169937339.3004
2003-03-13,289.714,301.261,284.925,300.881,110451708.26778
2003-03-14,303.371,307.979,297.213,307.599,125134191.62366
2003-03-17,303.551,324.325,298.371,318.917,82402564.633575
2003-03-18,318.547,324.325,310.849,316.997,145077678.69134
2003-03-19,316.797,326.634,314.298,318.327,161973024.6937
2003-03-20,317.387,322.966,313.538,320.656,108662613.43332
2003-03-21,321.626,332.563,321.406,328.904,96080679.354825
2003-03-24,326.634,326.634,319.307,320.076,77472346.419628
2003-03-25,318.717,328.904,316.217,324.495,91087325.631431
2003-03-26,326.634,331.993,322.196,329.884,77130979.154728
2003-03-27,327.374,327.984,315.277,319.676,85260077.851189
2003-03-28,322.006,324.125,315.847,317.977,65694785.67855
2003-03-31,316.047,316.047,305.88,308.349,82887671.485266
2003-04-01,310.469,319.307,309.309,319.307,70555043.598421
2003-04-02,320.076,327.774,310.659,312.199,132439924.01621
2003-04-03,311.229,317.747,310.079,312.758,89109184.362784
2003-04-04,312.388,324.325,311.429,320.076,94669250.277033
2003-04-07,322.766,331.803,322.766,323.545,82584840.297252
2003-04-08,321.226,322.196,313.928,316.047,92341129.491447
2003-04-09,315.847,319.307,313.718,316.417,70966174.10587
2003-04-10,314.867,316.997,310.469,311.809,71340030.866522
2003-04-11,311.629,316.417,311.059,311.059,58585662.697854
2003-04-14,315.847,315.847,313.928,313.928,50165563.907118
2003-04-15,315.447,322.196,315.077,318.547,80424448.371465
2003-04-16,321.226,323.166,310.849,312.758,78983592.598821
2003-04-17,311.229,318.717,308.739,313.158,64434401.097727
2003-04-22,317.187,318.157,313.158,317.977,45789296.547038
2003-04-23,324.695,325.085,315.077,316.997,66499226.033484
2003-04-24,315.077,318.157,309.889,312.009,78999584.780652
2003-04-25,313.538,315.077,301.261,303.551,117120564.12202
2003-04-28,303.941,309.699,302.401,309.699,84945828.677459
2003-04-29,312.009,313.538,305.081,307.229,82717023.862232
2003-04-30,306.23,308.159,302.041,304.721,112008253.29227
2003-05-01,305.081,309.699,302.591,303.551,32301892.695205
2003-05-02,305.67,311.429,303.941,311.429,62235406.07753
2003-05-06,313.328,319.896,311.229,315.637,84169539.683889
2003-05-07,315.447,321.626,313.928,317.747,92735776.688638
2003-05-08,317.387,318.547,311.629,313.538,88040463.900645
2003-05-09,315.077,316.627,309.699,315.077,64591027.054203
2003-05-12,317.387,320.846,314.298,320.076,61650954.247895
2003-05-13,320.656,322.596,318.157,319.496,75195618.072768
2003-05-14,319.307,321.626,312.199,312.968,70302125.462284
2003-05-15,315.077,319.896,312.199,317.747,51054972.480583
2003-05-16,319.307,322.766,317.387,318.547,65649694.887657
2003-05-19,316.627,318.327,311.229,313.158,53507428.778945
2003-05-20,312.199,319.676,312.199,318.327,90958406.920185
2003-05-21,316.627,317.387,312.009,315.277,57214411.126169
2003-05-22,320.076,322.596,317.387,321.626,81132276.463039
2003-05-23,322.006,322.386,314.688,319.137,55354762.84252
2003-05-27,320.076,326.794,313.928,325.475,78620010.52492
2003-05-28,327.024,330.654,325.845,328.904,62285984.303346
2003-05-29,327.374,329.684,323.745,325.845,41736915.880823
2003-05-30,322.966,327.604,321.226,321.226,100146463.52595
2003-06-02,325.845,329.684,323.166,329.504,47958086.668886
2003-06-03,327.024,332.393,326.055,331.034,61197432.655505
2003-06-04,331.034,337.952,331.034,335.452,65557564.796351
2003-06-05,336.622,336.622,327.774,329.884,70608347.536989
2003-06-06,331.234,337.372,328.904,330.064,91985682.544819
2003-06-09,329.504,331.234,325.845,329.684,47488578.896234
2003-06-10,328.904,335.262,328.904,332.203,92535642.355057
2003-06-11,333.522,339.902,333.353,337.372,99974930.671437
2003-06-12,338.532,346.97,338.532,342.77,77173133.177679
2003-06-13,341.23,342.94,336.422,337.372,56796259.782826
2003-06-16,334.302,339.702,333.163,336.622,56207524.833188
2003-06-17,338.922,338.922,329.504,332.963,113622615.43549
2003-06-18,331.993,339.122,329.104,336.622,101125441.52113
2003-06-19,336.212,336.622,328.724,329.884,90625033.745677
2003-06-20,330.464,336.212,330.064,333.522,66771073.119395
2003-06-23,333.522,335.072,330.464,331.414,63676840.001357
2003-06-24,330.464,332.203,327.604,328.554,60653546.433463
2003-06-25,329.684,330.064,323.545,326.225,113986590.61219
2003-06-26,325.845,328.554,322.966,323.166,56612676.777289
2003-06-27,325.475,325.475,318.917,325.475,67951996.921839
2003-06-30,323.905,329.304,322.006,322.966,74632868.918214
2003-07-01,323.545,324.125,316.047,316.417,71306941.213834
2003-07-02,320.076,322.196,314.688,316.997,104004913.48078
2003-07-03,318.157,318.157,310.079,315.277,125970450.29884
2003-07-04,314.298,317.977,312.758,316.417,41861412.43571
2003-07-07,316.627,321.796,316.627,320.846,59464237.438356
2003-07-08,321.226,321.226,314.108,317.747,67325275.038913
2003-07-09,318.327,318.547,312.388,315.077,76760005.147893
2003-07-10,315.077,315.077,309.889,310.659,83928355.61612
2003-07-11,309.889,314.688,309.699,312.009,66123487.780836
2003-07-14,313.928,316.627,312.588,315.447,84931992.05929
2003-07-15,314.298,315.847,309.699,310.659,110765480.31675
2003-07-16,312.009,314.298,309.889,311.429,129296839.12381
2003-07-17,311.229,318.547,311.229,316.047,121043153.84892
2003-07-18,317.977,319.137,315.847,318.327,109416794.64587
2003-07-21,320.846,322.966,318.717,318.917,72578690.76651
2003-07-22,319.496,322.006,317.747,322.006,61516098.984286
2003-07-23,322.966,324.695,320.846,322.006,57636889.601024
2003-07-24,322.006,326.794,320.486,325.085,53355922.161136
2003-07-25,322.766,322.766,317.187,319.676,73136375.596781
2003-07-28,322.596,324.915,321.406,324.915,64180114.603775
2003-07-29,325.475,329.304,319.307,322.386,145190391.16478
2003-07-30,323.166,325.845,322.386,324.915,75356766.211761
2003-07-31,326.634,328.554,322.386,327.374,89332187.676425
2003-08-01,325.845,326.444,320.486,320.846,53140384.799782
2003-08-04,321.406,325.845,321.046,323.166,50111058.654416
2003-08-05,324.695,328.904,323.166,328.344,67548650.449855
2003-08-06,326.634,326.634,321.626,323.545,68680889.521619
2003-08-07,325.085,326.794,322.196,326.794,69723589.179518
2003-08-08,329.684,335.632,328.344,334.872,84039928.791643
2003-08-11,334.302,341.23,334.302,339.332,86944338.272268
2003-08-12,340.47,345.46,337.002,337.212,88197563.981101
2003-08-13,335.632,335.632,330.844,333.522,86125448.138829
2003-08-14,333.353,339.122,331.993,338.532,69505494.149354
2003-08-15,338.532,341.42,333.163,335.262,49244454.04401
2003-08-18,334.502,340.051,333.522,340.051,52822251.610413
2003-08-19,339.702,341.04,334.872,335.632,62614814.289844
2003-08-20,335.632,336.782,332.393,334.302,59250144.454696
2003-08-21,335.842,337.772,333.712,335.072,93193967.501994
2003-08-22,335.072,337.212,332.563,335.842,62083834.44272
2003-08-26,335.842,337.372,331.234,331.993,84292003.707285
2003-08-27,334.102,335.632,331.993,335.452,77406042.081557
2003-08-28,336.212,337.002,333.163,335.842,94783071.040283
2003-08-29,336.782,338.152,329.684,329.684,69108474.331741
2003-09-01,333.163,336.782,332.563,332.963,58033546.32369
2003-09-02,333.922,338.152,333.522,335.842,148297063.53559
2003-09-03,339.902,346.02,338.922,344.67,106077816.52891
2003-09-04,344.48,346.61,343.13,343.91,98191679.365007
2003-09-05,343.13,343.91,337.212,339.332,82045504.265049
2003-09-08,337.772,346.23,337.772,345.46,93966787.588471
2003-09-09,345.46,345.65,338.922,340.051,69625495.528786
2003-09-10,340.051,340.84,336.212,338.922,60249218.704888
2003-09-11,337.772,341.04,334.872,340.47,91247852.607995
2003-09-12,341.42,343.91,337.212,337.212,82823110.603094
2003-09-15,338.532,340.051,334.102,335.072,78488357.098567
2003-09-16,337.372,338.722,332.783,338.152,106433716.59403
2003-09-17,341.23,341.61,336.422,336.422,100098469.97601
2003-09-18,335.452,335.452,328.554,329.884,128422518.49572
2003-09-19,331.234,331.614,323.905,324.325,130376361.41053
2003-09-22,323.545,325.085,320.656,324.915,105390944.91729
2003-09-23,325.845,326.634,321.626,322.006,99130278.801503
2003-09-24,324.125,329.684,321.226,324.915,129809284.12421
2003-09-25,323.166,330.064,322.966,327.604,129074667.02752
2003-09-26,326.444,328.144,318.157,319.307,111298888.79894
2003-09-29,320.846,323.345,316.997,318.917,82624494.666563
2003-09-30,318.917,319.307,312.199,317.387,158618350.47233
2003-10-01,318.717,324.325,317.387,324.325,179719202.18192
2003-10-02,326.634,326.794,318.917,323.166,170844930.62851
2003-10-03,322.766,330.254,322.766,329.504,134156288.83233
2003-10-06,329.684,334.302,328.904,332.203,93475272.060961
2003-10-07,331.414,332.783,328.344,332.203,94850307.62213
2003-10-08,332.393,335.452,330.064,330.844,106290905.24996
2003-10-09,331.614,334.302,329.684,334.302,87506373.240066
2003-10-10,333.163,336.422,331.614,333.353,158862235.24631
2003-10-13,333.163,339.472,333.163,339.472,145326516.76057
2003-10-14,340.051,340.65,333.353,334.502,109951417.4456
2003-10-15,334.302,337.952,331.414,332.563,136402875.29733
2003-10-16,331.414,336.032,326.794,327.774,102630034.96068
2003-10-17,329.104,330.464,324.915,327.604,117736239.11628
2003-10-20,325.085,329.684,325.085,327.774,112661645.14919
2003-10-21,329.104,330.464,323.345,323.745,118710251.81306
2003-10-22,324.695,327.604,319.307,321.046,152980519.22304
2003-10-23,318.917,319.307,313.718,316.997,93879965.885267
2003-10-24,315.447,318.157,313.718,317.747,114853806.3824
2003-10-27,315.847,318.157,312.968,316.997,176483112.9696
2003-10-28,316.627,318.327,310.469,313.928,162361777.34951
2003-10-29,314.108,316.627,310.079,312.968,231902150.61948
2003-10-30,312.009,319.496,308.919,311.059,196899097.59173
2003-10-31,310.849,315.277,310.279,314.298,198370618.38304
2003-11-03,314.298,321.626,314.298,319.896,90973653.907155
2003-11-04,320.846,323.545,319.137,321.626,111047640.09935
2003-11-05,319.676,321.226,319.137,320.846,159075700.06571
2003-11-06,320.486,322.766,317.567,321.226,166074099.09294
2003-11-07,322.766,327.204,322.596,324.495,176116226.03151
2003-11-10,322.966,326.794,321.226,322.006,64830853.767035
2003-11-11,321.406,323.905,319.137,323.166,89263386.685498
2003-11-12,321.226,322.006,317.387,318.717,108878857.97959
2003-11-13,321.226,321.226,315.277,317.567,110693703.54767
2003-11-14,316.627,322.596,316.627,322.196,118512768.17262
2003-11-17,319.676,322.386,317.567,318.157,210810858.40963
2003-11-18,318.157,318.917,313.328,315.447,113661442.58849
2003-11-19,312.009,319.496,311.629,316.417,105395719.16572
2003-11-20,317.977,317.977,312.588,316.417,247597093.72577
2003-11-21,317.387,318.157,315.277,316.047,105298711.79904
2003-11-24,316.217,321.796,316.047,319.676,205685182.0849
2003-11-25,320.486,321.226,316.217,316.417,68203917.797201
2003-11-26,316.797,320.486,314.688,315.847,69865987.415556
2003-11-27,317.747,318.327,313.158,313.718,44216048.154746
2003-11-28,314.108,315.637,310.079,311.809,105553394.39657
2003-12-01,312.199,316.997,312.199,316.997,77169107.124897
2003-12-02,316.047,319.307,312.588,315.077,115788417.77605
2003-12-03,314.488,317.747,314.488,316.627,144484608.6081
2003-12-04,316.627,318.157,314.867,317.187,98837387.212617
2003-12-05,318.917,320.656,317.567,319.676,80505445.551602
2003-12-08,318.717,322.006,316.417,322.006,82853208.473455
2003-12-09,325.085,329.884,325.085,328.144,190078976.18272
2003-12-10,327.024,330.654,323.345,330.464,203459283.02951
2003-12-11,329.684,329.684,326.634,329.304,96557711.094937
2003-12-12,329.304,334.302,329.304,333.522,85041054.578296
2003-12-15,335.842,336.032,331.234,332.393,63164401.002521
2003-12-16,331.414,334.302,328.724,330.064,92210011.205029
2003-12-17,331.993,337.772,329.304,335.632,139271132.32436
2003-12-18,335.842,345.26,335.842,343.34,166475907.16266
2003-12-19,343.53,349.098,343.53,347.2,112400556.87662
2003-12-22,344.67,349.878,344.67,349.098,62520123.528942
2003-12-23,348.898,348.898,342.94,344.67,75921956.004522
2003-12-24,344.3,348.349,344.3,346.61,14842751.264702
2003-12-29,346.23,349.308,346.23,348.738,20569442.750252
2003-12-30,348.898,350.438,345.46,349.308,26474195.797522
2003-12-31,347.959,351.978,347.779,348.129,11126291.439191
2004-01-02,350.038,353.138,348.349,349.488,27556291.75725
2004-01-05,349.678,349.678,343.71,349.488,96908253.759134
2004-01-06,350.438,351.978,346.97,347.959,120512162.99891
2004-01-07,347.559,348.738,338.532,339.122,133875266.34712
2004-01-08,340.84,342.94,337.772,340.051,114116765.65195
2004-01-09,337.372,337.372,331.414,333.712,200325797.64731
2004-01-12,333.922,342.57,333.922,339.122,144340065.81128
2004-01-13,342,343.53,339.902,340.84,98262620.915674
2004-01-14,340.84,340.84,332.963,334.302,117478793.79631
2004-01-15,334.302,336.622,331.614,335.452,120873997.61586
2004-01-16,333.922,334.302,329.304,332.783,126360365.25859
2004-01-19,336.212,342.57,335.262,340.051,101740798.43221
2004-01-20,339.702,342.77,334.102,336.782,141921840.46404
2004-01-21,338.152,345.46,338.152,344.48,139067301.02405
2004-01-22,345.83,346.61,338.922,340.051,94187217.229118
2004-01-23,340.65,340.65,333.522,337.002,138561385.73112
2004-01-26,338.722,338.722,332.203,333.922,108756643.02132
2004-01-27,336.622,339.332,334.302,335.632,145932812.30217
2004-01-28,333.522,339.332,333.522,337.772,172582080.87987
2004-01-29,334.502,336.422,331.034,333.712,119520295.63326
2004-01-30,334.302,334.692,329.104,329.104,132026875.00708
2004-02-02,331.993,331.993,325.475,327.774,104066410.5618
2004-02-03,329.684,329.684,322.966,326.794,91582146.023138
2004-02-04,328.144,330.464,324.915,329.504,122695111.82315
2004-02-05,328.904,330.064,323.345,325.085,70255217.196135
2004-02-06,325.845,325.845,319.896,323.545,78033231.086633
2004-02-09,325.845,327.984,323.345,327.984,92383417.549447
2004-02-10,317.747,319.676,313.328,319.676,291305984.26272
2004-02-11,320.486,322.596,317.387,318.547,139440339.57074
2004-02-12,320.076,320.076,314.298,317.747,116324719.01468
2004-02-13,317.747,321.046,316.627,319.307,84798662.194562
2004-02-16,320.076,322.766,318.917,321.626,38017881.382054
2004-02-17,321.796,324.495,321.226,323.345,135780412.52812
2004-02-18,321.406,322.006,318.917,319.307,120540992.53761
2004-02-19,320.486,323.345,317.387,321.626,126198109.83005
2004-02-20,321.226,328.344,321.226,326.225,160280839.20027
2004-02-23,328.904,331.614,325.665,326.225,89555880.170283
2004-02-24,326.634,329.104,321.626,323.745,126358526.77784
2004-02-25,324.695,327.204,323.905,326.444,73859036.567038
2004-02-26,327.774,333.353,327.774,332.783,105273042.08661
2004-02-27,333.522,337.002,331.993,332.563,113858641.15439
2004-03-01,334.302,338.532,333.353,338.152,84678102.669179
2004-03-02,341.04,342,338.922,341.61,162459190.82239
2004-03-03,341.61,344.88,340.47,342,157505061.35583
2004-03-04,342.57,345.06,339.702,345.06,132790189.60795
2004-03-05,344.67,346.23,340.281,342,147084616.49006
2004-03-08,342.19,344.11,342,343.13,85453947.546615
2004-03-09,340.84,343.71,339.902,341.61,91131609.211245
2004-03-10,342,350.438,340.65,349.308,150414226.15724
2004-03-11,346.61,348.129,342.57,344.67,180822245.61924
2004-03-12,342,342.57,335.452,342.57,127527705.50904
2004-03-15,343.53,347.959,341.42,344.3,108381365.88926
2004-03-16,344.3,348.129,343.13,345.06,112714522.97633
2004-03-17,345.83,347.959,341.42,347.779,91964016.879415
2004-03-18,347.37,351.228,342.94,343.34,164978845.69266
2004-03-19,345.83,348.528,344.3,347.779,113977860.32928
2004-03-22,345.26,345.83,337.212,338.152,91212391.335146
2004-03-23,336.212,338.342,334.302,334.302,74086387.017423
2004-03-24,335.842,339.472,335.072,336.212,95404082.42996
2004-03-25,337.372,338.922,333.353,336.422,82032636.900333
2004-03-26,336.422,336.422,331.614,334.692,94777227.512245
2004-03-29,339.702,343.13,336.622,342,72323098.931221
2004-03-30,343.91,351.978,343.53,351.228,153882009.9559
2004-03-31,352.748,357.906,350.438,350.438,122736388.61671
2004-04-01,351.228,351.608,346.82,350.038,106993883.07322
2004-04-02,348.129,356.377,346.97,355.997,101604692.84164
2004-04-05,357.336,367.914,357.336,367.324,134215873.41324
2004-04-06,367.324,373.872,365.604,367.714,123915773.01662
2004-04-07,365.784,369.633,363.685,369.633,104714583.05389
2004-04-08,369.633,373.483,368.863,370.593,114661038.97522
2004-04-13,371.183,377.721,371.183,376.761,93337968.157051
2004-04-14,375.422,377.351,372.523,375.032,69490327.183309
2004-04-15,375.032,384.619,374.272,383.479,114311731.63404
2004-04-16,382.709,383.689,377.511,381.961,88534149.995742
2004-04-19,379.271,382.33,373.872,378.101,60606315.08283
2004-04-20,379.451,379.621,374.452,375.801,65379579.254508
2004-04-21,371.953,374.272,369.833,372.523,103734947.88687
2004-04-22,372.723,377.511,369.043,376.201,83038582.947447
2004-04-23,378.871,380.411,375.422,377.351,67149392.046869
2004-04-26,376.961,379.271,374.272,375.032,48412740.557363
2004-04-27,380.411,380.411,370.803,377.721,122602222.53333
2004-04-28,381.201,385.599,379.061,379.861,119218565.73323
2004-04-29,379.451,381.361,375.801,376.201,99545330.33427
2004-04-30,373.123,375.422,371.763,374.642,93195182.819789
2004-05-04,378.101,379.451,375.422,378.311,95267384.684557
2004-05-05,378.101,383.859,376.961,382.709,116953845.52641
2004-05-06,383.479,390.617,383.479,384.049,122992026.46403
2004-05-07,385.039,385.779,381.001,384.619,103089321.06044
2004-05-10,380.411,383.479,374.272,374.452,116818417.11292
2004-05-11,374.272,377.721,369.253,376.961,101688948.87395
2004-05-12,376.961,377.351,371.563,373.123,71534201.640679
2004-05-13,373.872,381.001,373.682,379.861,69073392.158024
2004-05-14,378.101,381.761,377.351,381.001,72380549.954219
2004-05-17,376.571,379.861,375.801,379.271,62478656.685683
2004-05-18,378.871,378.871,369.833,371.383,124633818.78003
2004-05-19,370.973,373.123,366.924,373.123,112001537.53615
2004-05-20,371.953,373.123,368.863,371.563,41654405.304946
2004-05-21,370.973,370.973,367.144,367.914,45364023.341382
2004-05-24,365.215,371.563,365.215,370.593,66432641.622175
2004-05-25,370.803,380.411,370.803,378.471,95704647.025278
2004-05-26,380.411,382.33,378.311,379.621,95152228.572124
2004-05-27,375.801,379.451,371.563,371.953,111697146.94036
2004-05-28,372.343,373.483,365.394,367.144,97823694.139716
2004-06-01,371.183,373.283,369.043,370.423,83449204.321761
2004-06-02,371.763,376.961,371.183,374.642,104062645.57728
2004-06-03,374.642,378.101,374.272,375.801,97965387.191353
2004-06-04,375.422,375.422,371.563,372.343,73587492.560379
2004-06-07,375.032,376.571,373.283,375.601,68783468.345188
2004-06-08,375.601,380.041,375.032,378.311,76999013.646768
2004-06-09,374.272,375.422,368.294,369.453,122907683.40898
2004-06-10,369.453,371.953,368.673,370.023,91316255.49482
2004-06-11,370.593,373.483,365.604,370.803,39700072.261964
2004-06-14,370.803,371.953,365.974,367.324,52221495.517339
2004-06-15,367.504,373.283,366.164,371.383,50466684.647864
2004-06-16,370.803,378.471,370.593,376.961,50950422.141478
2004-06-17,377.351,381.761,375.801,376.961,69017668.586741
2004-06-18,376.201,382.709,375.232,381.201,91819052.972474
2004-06-21,379.621,380.411,375.801,376.761,42328499.575385
2004-06-22,375.991,376.961,373.123,374.052,60951062.231544
2004-06-23,375.801,379.061,375.232,378.471,68517057.68086
2004-06-24,381.761,383.859,380.631,381.361,102203085.31665
2004-06-25,380.411,382.16,376.761,377.351,56735671.939573
2004-06-28,376.571,382.54,372.723,376.961,67171336.785249
2004-06-29,378.681,382.899,376.961,379.621,91245541.003528
2004-06-30,378.471,378.471,374.272,374.272,95803182.791619
2004-07-01,375.601,378.681,372.343,372.723,78405096.326518
2004-07-02,373.483,374.842,369.453,369.633,54668395.362731
2004-07-05,370.023,371.953,368.294,370.803,21552388.783039
2004-07-06,371.383,376.201,370.803,373.483,78594400.828181
2004-07-07,373.483,374.642,369.453,369.633,77439138.736076
2004-07-08,368.863,374.642,365.974,374.272,93754540.08739
2004-07-09,374.642,382.54,374.272,381.961,100700669.44652
2004-07-12,380.041,381.361,376.201,376.961,47491718.717273
2004-07-13,377.351,378.101,372.913,373.682,39256554.285442
2004-07-14,373.483,375.991,370.423,375.032,40187489.717861
2004-07-15,375.601,379.621,375.032,378.101,61470026.936803
2004-07-16,378.101,381.571,377.721,380.411,79232552.699962
2004-07-19,380.631,382.54,378.311,380.041,51034627.16044
2004-07-20,379.451,381.201,375.991,380.041,103951291.45904
2004-07-21,382.709,382.709,379.061,381.201,82488679.151855
2004-07-22,378.101,378.871,375.032,375.032,72727398.652472
2004-07-23,376.201,378.681,375.422,377.351,53164654.146029
2004-07-26,376.961,378.871,375.232,376.371,34206269.675062
2004-07-27,373.483,375.601,370.803,375.601,77532266.088159
2004-07-28,377.351,382.54,376.961,382.54,124219197.35974
2004-07-29,383.479,396.946,382.54,394.817,125979694.71619
2004-07-30,395.197,398.865,393.107,396.567,154741658.74741
2004-08-02,396.157,396.157,392.337,393.657,135342557.03229
2004-08-03,395.407,401.365,395.027,400.395,120258026.5442
2004-08-04,398.865,401.175,394.247,395.027,143304454.0068
2004-08-05,393.867,397.296,392.127,393.287,151821859.24241
2004-08-06,391.947,393.477,383.689,383.859,205067986.69308
2004-08-09,382.709,386.169,380.791,385.189,162351173.57671
2004-08-10,385.189,389.818,384.259,389.638,74072957.50571
2004-08-11,388.489,388.489,378.871,380.041,65788959.304225
2004-08-12,380.411,383.689,380.041,382.33,76688353.411519
2004-08-13,380.211,383.099,374.272,374.452,59748666.814438
2004-08-16,378.101,379.861,374.452,379.271,46274181.340662
2004-08-17,378.311,380.411,375.422,376.961,52109966.353325
2004-08-18,375.032,378.311,372.143,376.961,51121245.810547
2004-08-19,378.101,379.621,371.953,374.272,88946435.805294
2004-08-20,373.483,378.101,372.723,376.201,60076828.626215
2004-08-23,375.422,380.411,374.642,375.601,50573219.505906
2004-08-24,375.801,375.801,370.023,372.343,88934013.556971
2004-08-25,371.953,373.123,369.253,371.183,73343292.704005
2004-08-26,373.123,374.052,370.803,372.723,58061704.686884
2004-08-27,373.483,381.961,373.483,381.961,62473373.30412
2004-08-31,378.871,383.099,378.681,378.681,65734270.003396
2004-09-01,381.961,387.329,381.361,386.939,68246912.039863
2004-09-02,390.977,390.977,386.559,388.669,69456841.427043
2004-09-03,389.449,390.208,386.369,389.059,69035425.229966
2004-09-06,389.818,391.357,386.169,386.559,39460511.618708
2004-09-07,386.559,388.669,382.899,387.529,76215601.790625
2004-09-08,388.669,390.977,386.369,388.079,85573149.717062
2004-09-09,387.919,390.977,387.129,388.859,87945937.182639
2004-09-10,391.187,393.287,389.818,391.357,88385595.149798
2004-09-13,390.617,393.477,388.489,390.038,57747333.481244
2004-09-14,390.398,391.187,388.289,389.638,58283740.747598
2004-09-15,389.638,393.287,387.329,393.107,75693166.17775
2004-09-16,394.457,396.357,392.337,392.697,84879662.375484
2004-09-17,392.697,401.365,392.697,399.245,110813334.83033
2004-09-20,401.175,408.453,400.015,406.154,347405184.76993
2004-09-21,405.744,414.212,405.744,413.442,150205245.51042
2004-09-22,413.832,415.352,409.233,410.403,94556191.713093
2004-09-23,409.603,413.832,406.914,408.453,110422577.65035
2004-09-24,406.524,413.082,406.154,411.922,66149531.591091
2004-09-27,410.403,410.403,407.303,408.833,68083885.40966
2004-09-28,411.162,418.84,409.233,414.212,222356104.40221
2004-09-29,413.082,417.291,406.914,408.833,152749476.80724
2004-09-30,409.233,409.603,404.214,405.364,149063954.07154
2004-10-01,407.303,415.761,406.914,414.982,67936802.948733
2004-10-04,414.982,419.98,410.762,410.762,84260093.362976
2004-10-05,412.302,423.05,411.532,421.9,154981948.58134
2004-10-06,422.28,429.218,422.28,427.678,159849173.32298
2004-10-07,429.588,431.118,424.189,426.118,150869228.13675
2004-10-08,424.189,429.588,423.82,423.82,142465367.59218
2004-10-11,424.968,426.528,421.9,422.28,78116603.887976
2004-10-12,425.768,425.768,418.84,421.14,69495438.519884
2004-10-13,421.14,421.51,412.662,413.442,89656244.414758
2004-10-14,412.662,419.98,412.662,419.61,113685964.00065
2004-10-15,418.84,420.76,416.911,417.68,75027457.099974
2004-10-18,419.22,420.76,416.521,419.61,60939374.175208
2004-10-19,417.291,420.76,414.982,416.141,53785778.565263
2004-10-20,413.442,416.141,409.603,414.982,110376876.69991
2004-10-21,418.05,418.43,412.302,414.212,46876186.760425
2004-10-22,414.982,419.22,413.442,416.521,49364217.361191
2004-10-25,411.532,414.982,409.993,413.082,88722002.11762
2004-10-26,411.922,413.082,406.524,408.073,166399206.10592
2004-10-27,411.162,415.352,409.233,411.532,161219708.70739
2004-10-28,411.162,413.082,400.395,406.914,191918635.23934
2004-10-29,403.854,407.683,403.055,405.364,149701600.81123
2004-11-01,406.154,413.832,404.984,408.833,66173274.799757
2004-11-02,410.403,411.162,406.524,409.233,150240757.79661
2004-11-03,410.403,413.442,406.914,409.603,119313140.46379
2004-11-04,411.922,416.521,410.403,416.521,91282301.616144
